UserAvgRating,AttractionAvgRating,CountrySeason,Attraction,UserVisitCount,VisitYear,AttractionPopularity,CityName,Continent_Africa,Continent_America,Continent_Asia,Continent_Australia & Oceania,Continent_Europe,Rating
5.0,4.267030385693718,470,17,2,2017,13197,241,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,23,17,1,2017,13197,3692,0.0,0.0,0.0,1.0,0.0,5
5.0,4.267030385693718,20,17,1,2017,13197,4695,0.0,0.0,0.0,1.0,0.0,5
4.5,4.267030385693718,20,17,2,2017,13197,3692,0.0,0.0,0.0,1.0,0.0,5
3.0,4.267030385693718,466,17,2,2017,13197,4387,0.0,0.0,0.0,0.0,1.0,4
3.5,4.267030385693718,23,17,2,2017,13197,2737,0.0,0.0,0.0,1.0,0.0,5
3.333333333333333,4.267030385693718,470,17,3,2017,13197,3308,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,133,17,1,2017,13197,768,1.0,0.0,0.0,0.0,0.0,5
5.0,4.267030385693718,151,17,2,2017,13197,3841,0.0,0.0,0.0,0.0,1.0,5
4.2,4.267030385693718,466,17,5,2017,13197,2653,0.0,0.0,0.0,0.0,1.0,4
4.0,4.267030385693718,465,17,1,2017,13197,2701,0.0,0.0,0.0,0.0,1.0,4
4.0,4.267030385693718,63,17,1,2017,13197,2129,0.0,1.0,0.0,0.0,0.0,4
5.0,4.267030385693718,470,17,6,2017,13197,4238,0.0,1.0,0.0,0.0,0.0,5
3.0,4.267030385693718,320,17,1,2017,13197,232,0.0,0.0,0.0,1.0,0.0,3
4.0,4.267030385693718,197,17,1,2017,13197,1230,0.0,0.0,1.0,0.0,0.0,4
4.0,4.267030385693718,442,17,1,2017,13197,159,0.0,0.0,1.0,0.0,0.0,4
5.0,4.267030385693718,23,17,1,2017,13197,5156,0.0,0.0,0.0,1.0,0.0,5
4.5,4.267030385693718,470,17,2,2017,13197,1217,0.0,1.0,0.0,0.0,0.0,4
5.0,4.267030385693718,446,17,1,2017,13197,3825,0.0,1.0,0.0,0.0,0.0,5
4.444444444444445,4.267030385693718,23,17,9,2017,13197,303,0.0,0.0,0.0,1.0,0.0,5
4.0,4.267030385693718,23,17,2,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,5
5.0,4.267030385693718,469,17,1,2017,13197,2843,0.0,1.0,0.0,0.0,0.0,5
3.0,4.267030385693718,463,17,1,2017,13197,2701,0.0,0.0,0.0,0.0,1.0,3
4.0,4.267030385693718,464,17,2,2017,13197,1147,0.0,0.0,0.0,0.0,1.0,4
5.0,4.267030385693718,470,17,1,2017,13197,2721,0.0,1.0,0.0,0.0,0.0,5
4.0,4.267030385693718,470,17,3,2017,13197,900,0.0,1.0,0.0,0.0,0.0,5
3.0,4.267030385693718,348,17,1,2017,13197,2857,0.0,0.0,1.0,0.0,0.0,3
5.0,4.267030385693718,23,17,1,2017,13197,3692,0.0,0.0,0.0,1.0,0.0,5
5.0,4.267030385693718,467,17,1,2017,13197,4501,0.0,1.0,0.0,0.0,0.0,5
4.0,4.267030385693718,23,17,4,2017,13197,5078,0.0,0.0,0.0,1.0,0.0,4
4.2,4.267030385693718,466,17,5,2017,13197,2701,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,470,17,1,2017,13197,1677,0.0,1.0,0.0,0.0,0.0,4
2.5,4.267030385693718,414,17,2,2017,13197,2576,0.0,0.0,0.0,0.0,1.0,4
4.666666666666667,4.267030385693718,373,17,3,2017,13197,693,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,23,17,1,2017,13197,3313,0.0,0.0,0.0,1.0,0.0,5
4.0,4.267030385693718,467,17,2,2017,13197,1995,0.0,1.0,0.0,0.0,0.0,4
5.0,4.267030385693718,414,17,1,2017,13197,1405,0.0,0.0,0.0,0.0,1.0,5
4.5,4.267030385693718,23,17,2,2017,13197,3815,0.0,0.0,0.0,1.0,0.0,5
5.0,4.267030385693718,23,17,1,2017,13197,1918,0.0,0.0,0.0,1.0,0.0,5
4.666666666666667,4.267030385693718,192,17,3,2017,13197,3176,0.0,0.0,1.0,0.0,0.0,4
5.0,4.267030385693718,23,17,1,2017,13197,428,0.0,0.0,0.0,1.0,0.0,5
4.714285714285714,4.267030385693718,330,17,7,2017,13197,3185,0.0,0.0,1.0,0.0,0.0,5
4.0,4.267030385693718,20,17,1,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,4
4.5,4.267030385693718,314,17,2,2017,13197,127,0.0,0.0,0.0,0.0,1.0,5
3.888888888888889,4.267030385693718,470,17,9,2017,13197,2819,0.0,1.0,0.0,0.0,0.0,5
3.333333333333333,4.267030385693718,406,17,3,2017,13197,2192,1.0,0.0,0.0,0.0,0.0,4
4.75,4.267030385693718,359,17,4,2017,13197,3784,0.0,0.0,0.0,0.0,1.0,5
4.5,4.267030385693718,81,17,2,2017,13197,800,0.0,1.0,0.0,0.0,0.0,4
4.0,4.267030385693718,466,17,3,2017,13197,2120,0.0,0.0,0.0,0.0,1.0,4
4.0,4.267030385693718,465,17,1,2017,13197,2701,0.0,0.0,0.0,0.0,1.0,4
5.0,4.267030385693718,459,17,1,2017,13197,1317,0.0,0.0,1.0,0.0,0.0,5
3.5,4.267030385693718,20,17,2,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,4
4.0,4.267030385693718,402,17,1,2017,13197,4525,0.0,0.0,0.0,0.0,1.0,4
5.0,4.267030385693718,391,17,1,2017,13197,4406,0.0,0.0,1.0,0.0,0.0,5
4.0,4.267030385693718,418,17,1,2017,13197,2143,0.0,0.0,1.0,0.0,0.0,4
5.0,4.267030385693718,199,17,5,2017,13197,299,0.0,0.0,1.0,0.0,0.0,5
3.6666666666666665,4.267030385693718,350,17,3,2017,13197,2818,0.0,0.0,1.0,0.0,0.0,4
4.0,4.267030385693718,459,17,1,2017,13197,1317,0.0,0.0,1.0,0.0,0.0,4
4.0,4.267030385693718,479,17,2,2017,13197,1970,0.0,0.0,1.0,0.0,0.0,5
4.0,4.267030385693718,466,17,2,2017,13197,2601,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,199,17,2,2017,13197,4968,0.0,0.0,1.0,0.0,0.0,5
4.5,4.267030385693718,356,17,6,2017,13197,852,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,320,17,2,2017,13197,233,0.0,0.0,0.0,1.0,0.0,4
3.5,4.267030385693718,350,17,2,2017,13197,3712,0.0,0.0,1.0,0.0,0.0,4
5.0,4.267030385693718,470,17,1,2017,13197,4007,0.0,1.0,0.0,0.0,0.0,5
4.0,4.267030385693718,20,17,1,2017,13197,5348,0.0,0.0,0.0,1.0,0.0,4
5.0,4.267030385693718,192,17,1,2017,13197,3176,0.0,0.0,1.0,0.0,0.0,5
5.0,4.267030385693718,78,17,1,2017,13197,1387,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,467,17,1,2017,13197,3711,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,112,17,1,2017,13197,663,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,467,17,1,2017,13197,3644,0.0,1.0,0.0,0.0,0.0,4
4.0,4.267030385693718,192,17,2,2017,13197,2051,0.0,0.0,1.0,0.0,0.0,4
5.0,4.267030385693718,210,17,1,2017,13197,4791,0.0,0.0,1.0,0.0,0.0,5
3.0,4.267030385693718,155,17,1,2017,13197,4908,0.0,0.0,0.0,0.0,1.0,3
5.0,4.267030385693718,23,17,1,2017,13197,3144,0.0,0.0,0.0,1.0,0.0,5
3.6666666666666665,4.267030385693718,23,17,9,2017,13197,4412,0.0,0.0,0.0,1.0,0.0,5
4.0,4.267030385693718,463,17,1,2017,13197,2701,0.0,0.0,0.0,0.0,1.0,4
5.0,4.267030385693718,21,17,1,2017,13197,4910,0.0,0.0,0.0,1.0,0.0,5
4.333333333333333,4.267030385693718,463,17,6,2017,13197,5419,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,463,17,1,2017,13197,2614,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,192,17,1,2017,13197,38,0.0,0.0,1.0,0.0,0.0,5
5.0,4.267030385693718,463,17,1,2017,13197,3425,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,192,17,1,2017,13197,2422,0.0,0.0,1.0,0.0,0.0,4
4.0,4.267030385693718,91,17,3,2017,13197,4351,0.0,0.0,1.0,0.0,0.0,4
2.5,4.267030385693718,20,17,2,2017,13197,208,0.0,0.0,0.0,1.0,0.0,2
3.4,4.267030385693718,463,17,5,2017,13197,837,0.0,0.0,0.0,0.0,1.0,3
4.5,4.267030385693718,20,17,2,2017,13197,5349,0.0,0.0,0.0,1.0,0.0,5
4.083333333333333,4.267030385693718,463,17,12,2017,13197,3115,0.0,0.0,0.0,0.0,1.0,5
3.0,4.267030385693718,78,17,1,2017,13197,1387,0.0,1.0,0.0,0.0,0.0,3
3.0,4.267030385693718,194,17,1,2017,13197,3176,0.0,0.0,1.0,0.0,0.0,3
5.0,4.267030385693718,88,17,1,2017,13197,1992,0.0,0.0,1.0,0.0,0.0,5
3.8333333333333335,4.267030385693718,317,17,6,2017,13197,4097,0.0,0.0,0.0,1.0,0.0,4
5.0,4.267030385693718,467,17,2,2017,13197,3308,0.0,1.0,0.0,0.0,0.0,5
4.0,4.267030385693718,469,17,1,2017,13197,605,0.0,1.0,0.0,0.0,0.0,4
4.0,4.267030385693718,164,17,1,2017,13197,1450,0.0,0.0,0.0,0.0,1.0,4
5.0,4.267030385693718,467,17,2,2017,13197,942,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,427,17,1,2017,13197,2582,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,467,17,1,2017,13197,131,0.0,1.0,0.0,0.0,0.0,5
3.0,4.267030385693718,20,17,1,2017,13197,4906,0.0,0.0,0.0,1.0,0.0,3
3.0,4.267030385693718,463,17,2,2017,13197,3098,0.0,0.0,0.0,0.0,1.0,3
4.0,4.267030385693718,317,17,1,2017,13197,965,0.0,0.0,0.0,1.0,0.0,4
3.0,4.267030385693718,20,17,1,2017,13197,1370,0.0,0.0,0.0,1.0,0.0,3
5.0,4.267030385693718,92,17,1,2017,13197,551,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,455,17,2,2017,13197,2769,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,407,17,1,2017,13197,4477,0.0,0.0,1.0,0.0,0.0,5
4.0,4.267030385693718,467,17,1,2017,13197,1234,0.0,1.0,0.0,0.0,0.0,4
5.0,4.267030385693718,427,17,1,2017,13197,5463,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,423,17,2,2017,13197,2699,0.0,0.0,0.0,0.0,1.0,5
3.5,4.267030385693718,463,17,2,2017,13197,4998,0.0,0.0,0.0,0.0,1.0,3
4.2,4.267030385693718,320,17,5,2016,13197,3124,0.0,0.0,0.0,1.0,0.0,5
4.5,4.267030385693718,163,17,2,2017,13197,1842,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,401,17,1,2017,13197,2680,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,246,17,1,2017,13197,406,0.0,0.0,1.0,0.0,0.0,5
5.0,4.267030385693718,20,17,1,2017,13197,1702,0.0,0.0,0.0,1.0,0.0,5
4.0,4.267030385693718,463,17,1,2017,13197,790,0.0,0.0,0.0,0.0,1.0,4
3.8,4.267030385693718,20,17,5,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,4
4.666666666666667,4.267030385693718,20,17,3,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,5
3.6666666666666665,4.267030385693718,463,17,3,2017,13197,2701,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,196,17,1,2017,13197,2147,0.0,0.0,1.0,0.0,0.0,4
5.0,4.267030385693718,78,17,1,2017,13197,2306,0.0,1.0,0.0,0.0,0.0,5
3.0,4.267030385693718,152,17,1,2017,13197,640,0.0,0.0,0.0,0.0,1.0,3
2.6666666666666665,4.267030385693718,20,17,3,2017,13197,1191,0.0,0.0,0.0,1.0,0.0,2
4.333333333333333,4.267030385693718,463,17,3,2017,13197,695,0.0,0.0,0.0,0.0,1.0,4
5.0,4.267030385693718,465,17,1,2017,13197,2609,0.0,0.0,0.0,0.0,1.0,5
3.0,4.267030385693718,423,17,1,2017,13197,1721,0.0,0.0,0.0,0.0,1.0,3
5.0,4.267030385693718,467,17,1,2017,13197,1319,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,467,17,1,2017,13197,3532,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,159,17,2,2017,13197,4438,0.0,0.0,0.0,0.0,1.0,5
4.666666666666667,4.267030385693718,78,17,3,2017,13197,5033,0.0,1.0,0.0,0.0,0.0,4
4.5,4.267030385693718,20,17,2,2017,13197,4910,0.0,0.0,0.0,1.0,0.0,5
4.0,4.267030385693718,20,17,1,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,4
4.0,4.267030385693718,78,17,1,2017,13197,3231,0.0,1.0,0.0,0.0,0.0,4
5.0,4.267030385693718,20,17,1,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,5
4.0,4.267030385693718,467,17,1,2017,13197,3002,0.0,1.0,0.0,0.0,0.0,4
3.5,4.267030385693718,311,17,2,2017,13197,4415,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,439,17,1,2017,13197,940,0.0,0.0,1.0,0.0,0.0,4
4.0,4.267030385693718,467,17,1,2017,13197,5066,0.0,1.0,0.0,0.0,0.0,4
4.333333333333333,4.267030385693718,20,17,3,2017,13197,1971,0.0,0.0,0.0,1.0,0.0,5
4.0,4.267030385693718,20,17,2,2017,13197,5132,0.0,0.0,0.0,1.0,0.0,4
5.0,4.267030385693718,380,17,3,2017,13197,4048,0.0,0.0,1.0,0.0,0.0,5
4.0,4.267030385693718,463,17,2,2017,13197,4604,0.0,0.0,0.0,0.0,1.0,4
4.0,4.267030385693718,196,17,4,2017,13197,299,0.0,0.0,1.0,0.0,0.0,5
4.0,4.267030385693718,348,17,3,2017,13197,285,0.0,0.0,1.0,0.0,0.0,5
4.0,4.267030385693718,116,17,2,2017,13197,1066,0.0,0.0,0.0,0.0,1.0,4
5.0,4.267030385693718,78,17,1,2017,13197,1068,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,192,17,1,2017,13197,324,0.0,0.0,1.0,0.0,0.0,5
4.0,4.267030385693718,20,17,1,2017,13197,4695,0.0,0.0,0.0,1.0,0.0,4
4.0,4.267030385693718,467,17,1,2017,13197,681,0.0,1.0,0.0,0.0,0.0,4
5.0,4.267030385693718,463,17,1,2017,13197,861,0.0,0.0,0.0,0.0,1.0,5
3.5,4.267030385693718,22,17,2,2017,13197,3305,0.0,0.0,0.0,1.0,0.0,5
4.0,4.267030385693718,411,17,3,2017,13197,2878,0.0,0.0,0.0,0.0,1.0,3
3.0,4.267030385693718,467,17,1,2017,13197,2125,0.0,1.0,0.0,0.0,0.0,3
4.0,4.267030385693718,467,17,3,2017,13197,3718,0.0,1.0,0.0,0.0,0.0,4
5.0,4.267030385693718,467,17,1,2017,13197,2721,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,463,17,1,2017,13197,651,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,463,17,1,2017,13197,4540,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,467,17,1,2017,13197,720,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,467,17,1,2017,13197,4198,0.0,1.0,0.0,0.0,0.0,5
4.8,4.267030385693718,20,17,5,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,5
4.0,4.267030385693718,45,17,2,2017,13197,691,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,423,17,2,2017,13197,2834,0.0,0.0,0.0,0.0,1.0,4
4.0,4.267030385693718,467,17,1,2017,13197,3509,0.0,1.0,0.0,0.0,0.0,4
5.0,4.267030385693718,20,17,2,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,5
5.0,4.267030385693718,80,17,1,2017,13197,3275,0.0,1.0,0.0,0.0,0.0,5
4.0,4.267030385693718,356,17,1,2017,13197,1507,0.0,0.0,0.0,0.0,1.0,4
4.25,4.267030385693718,463,17,4,2017,13197,2326,0.0,0.0,0.0,0.0,1.0,3
5.0,4.267030385693718,108,17,3,2017,13197,3338,0.0,0.0,1.0,0.0,0.0,5
4.0,4.267030385693718,78,17,5,2017,13197,4085,0.0,1.0,0.0,0.0,0.0,5
4.0,4.267030385693718,463,17,1,2017,13197,1897,0.0,0.0,0.0,0.0,1.0,4
4.5,4.267030385693718,463,17,2,2017,13197,4538,0.0,0.0,0.0,0.0,1.0,5
4.714285714285714,4.267030385693718,463,17,7,2017,13197,2701,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,467,17,1,2017,13197,4306,0.0,1.0,0.0,0.0,0.0,5
4.0,4.267030385693718,20,17,4,2017,13197,4695,0.0,0.0,0.0,1.0,0.0,4
3.888888888888889,4.267030385693718,467,17,9,2017,13197,2819,0.0,1.0,0.0,0.0,0.0,4
5.0,4.267030385693718,463,17,1,2017,13197,2701,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,467,17,1,2017,13197,3483,0.0,1.0,0.0,0.0,0.0,5
4.75,4.267030385693718,193,17,4,2017,13197,923,0.0,0.0,1.0,0.0,0.0,4
5.0,4.267030385693718,463,17,2,2017,13197,4651,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,348,17,1,2017,13197,2857,0.0,0.0,1.0,0.0,0.0,4
4.666666666666667,4.267030385693718,20,17,3,2017,13197,1702,0.0,0.0,0.0,1.0,0.0,5
4.166666666666667,4.267030385693718,20,17,6,2017,13197,3871,0.0,0.0,0.0,1.0,0.0,4
4.857142857142857,4.267030385693718,20,17,7,2017,13197,700,0.0,0.0,0.0,1.0,0.0,5
5.0,4.267030385693718,467,17,1,2017,13197,3457,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,463,17,1,2017,13197,4598,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,192,17,1,2017,13197,2424,0.0,0.0,1.0,0.0,0.0,4
5.0,4.267030385693718,467,17,1,2017,13197,942,0.0,1.0,0.0,0.0,0.0,5
4.0,4.267030385693718,20,17,3,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,3
5.0,4.267030385693718,20,17,1,2017,13197,2832,0.0,0.0,0.0,1.0,0.0,5
4.0,4.267030385693718,163,17,1,2017,13197,2265,0.0,0.0,0.0,0.0,1.0,4
5.0,4.267030385693718,463,17,1,2017,13197,4125,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,467,17,1,2017,13197,5269,0.0,1.0,0.0,0.0,0.0,5
4.5,4.267030385693718,463,17,4,2017,13197,2676,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,20,17,1,2017,13197,1023,0.0,0.0,0.0,1.0,0.0,5
4.0,4.267030385693718,467,17,2,2017,13197,181,0.0,1.0,0.0,0.0,0.0,4
4.75,4.267030385693718,20,17,4,2017,13197,1140,0.0,0.0,0.0,1.0,0.0,4
4.0,4.267030385693718,463,17,2,2017,13197,3986,0.0,0.0,0.0,0.0,1.0,4
4.0,4.267030385693718,20,17,1,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,4
4.75,4.267030385693718,193,17,4,2017,13197,3290,0.0,0.0,1.0,0.0,0.0,5
4.0,4.267030385693718,463,17,1,2017,13197,2701,0.0,0.0,0.0,0.0,1.0,4
4.0,4.267030385693718,463,17,1,2017,13197,2676,0.0,0.0,0.0,0.0,1.0,4
2.5,4.267030385693718,20,17,2,2017,13197,655,0.0,0.0,0.0,1.0,0.0,3
5.0,4.267030385693718,311,17,3,2017,13197,634,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,21,17,1,2017,13197,3313,0.0,0.0,0.0,1.0,0.0,4
3.0,4.267030385693718,112,17,2,2017,13197,663,0.0,0.0,0.0,0.0,1.0,5
4.5,4.267030385693718,444,17,2,2017,13197,4924,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,163,17,2,2017,13197,2265,0.0,0.0,0.0,0.0,1.0,5
4.666666666666667,4.267030385693718,463,17,6,2017,13197,2033,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,152,17,1,2017,13197,3629,0.0,0.0,0.0,0.0,1.0,5
4.5,4.267030385693718,465,17,2,2017,13197,1654,0.0,0.0,0.0,0.0,1.0,5
3.0,4.267030385693718,20,17,1,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,3
4.0,4.267030385693718,425,17,2,2017,13197,4600,0.0,0.0,0.0,0.0,1.0,4
4.2,4.267030385693718,395,17,5,2017,13197,626,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,206,17,3,2017,13197,1319,0.0,0.0,0.0,0.0,1.0,4
5.0,4.267030385693718,256,17,1,2016,13197,2290,0.0,0.0,0.0,0.0,1.0,5
4.5,4.267030385693718,20,17,2,2017,13197,655,0.0,0.0,0.0,1.0,0.0,5
4.5,4.267030385693718,467,17,2,2017,13197,4155,0.0,1.0,0.0,0.0,0.0,4
5.0,4.267030385693718,467,17,1,2017,13197,4201,0.0,1.0,0.0,0.0,0.0,5
3.0,4.267030385693718,88,17,1,2017,13197,1992,0.0,0.0,1.0,0.0,0.0,3
4.0,4.267030385693718,20,17,1,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,4
5.0,4.267030385693718,464,17,1,2017,13197,2701,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,463,17,1,2017,13197,1289,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,311,17,2,2017,13197,746,0.0,0.0,0.0,0.0,1.0,4
5.0,4.267030385693718,459,17,1,2017,13197,1317,0.0,0.0,1.0,0.0,0.0,5
5.0,4.267030385693718,463,17,1,2017,13197,3986,0.0,0.0,0.0,0.0,1.0,5
4.666666666666667,4.267030385693718,20,17,6,2017,13197,2786,0.0,0.0,0.0,1.0,0.0,5
5.0,4.267030385693718,463,17,1,2017,13197,1342,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,459,17,2,2017,13197,1317,0.0,0.0,1.0,0.0,0.0,4
5.0,4.267030385693718,463,17,2,2017,13197,1451,0.0,0.0,0.0,0.0,1.0,5
4.0,4.267030385693718,88,17,1,2017,13197,1992,0.0,0.0,1.0,0.0,0.0,4
5.0,4.267030385693718,88,17,1,2017,13197,405,0.0,0.0,1.0,0.0,0.0,5
4.5,4.267030385693718,249,17,2,2017,13197,5099,0.0,0.0,0.0,0.0,1.0,4
3.5,4.267030385693718,163,17,2,2017,13197,1346,0.0,0.0,0.0,0.0,1.0,4
5.0,4.267030385693718,320,17,1,2017,13197,233,0.0,0.0,0.0,1.0,0.0,5
4.0,4.267030385693718,148,17,1,2017,13197,3551,0.0,0.0,0.0,0.0,1.0,4
3.0,4.267030385693718,20,17,2,2017,13197,4695,0.0,0.0,0.0,1.0,0.0,4
3.5,4.267030385693718,152,17,4,2017,13197,3908,0.0,0.0,0.0,0.0,1.0,3
4.25,4.267030385693718,206,17,4,2017,13197,1432,0.0,0.0,0.0,0.0,1.0,4
3.0,4.267030385693718,126,17,2,2017,13197,3937,0.0,1.0,0.0,0.0,0.0,3
4.0,4.267030385693718,78,17,1,2017,13197,3058,0.0,1.0,0.0,0.0,0.0,4
5.0,4.267030385693718,467,17,1,2016,13197,4733,0.0,1.0,0.0,0.0,0.0,5
4.0,4.267030385693718,20,17,1,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,4
3.8,4.267030385693718,193,17,5,2017,13197,923,0.0,0.0,1.0,0.0,0.0,3
5.0,4.267030385693718,311,17,1,2017,13197,186,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,463,17,1,2017,13197,2701,0.0,0.0,0.0,0.0,1.0,5
3.333333333333333,4.267030385693718,20,17,3,2017,13197,3305,0.0,0.0,0.0,1.0,0.0,4
3.6,4.267030385693718,20,17,5,2017,13197,655,0.0,0.0,0.0,1.0,0.0,5
3.333333333333333,4.267030385693718,194,17,3,2017,13197,3362,0.0,0.0,1.0,0.0,0.0,3
4.428571428571429,4.267030385693718,463,17,7,2017,13197,468,0.0,0.0,0.0,0.0,1.0,4
3.0,4.267030385693718,78,17,1,2017,13197,4899,0.0,1.0,0.0,0.0,0.0,3
5.0,4.267030385693718,463,17,1,2017,13197,2701,0.0,0.0,0.0,0.0,1.0,5
4.25,4.267030385693718,193,17,4,2017,13197,1215,0.0,0.0,1.0,0.0,0.0,4
3.4,4.267030385693718,465,17,5,2017,13197,2596,0.0,0.0,0.0,0.0,1.0,3
5.0,4.267030385693718,184,17,1,2017,13197,698,0.0,0.0,0.0,0.0,1.0,5
4.5,4.267030385693718,192,17,2,2017,13197,434,0.0,0.0,1.0,0.0,0.0,4
5.0,4.267030385693718,463,17,1,2017,13197,1384,0.0,0.0,0.0,0.0,1.0,5
3.6666666666666665,4.267030385693718,192,17,3,2017,13197,3176,0.0,0.0,1.0,0.0,0.0,3
3.5,4.267030385693718,240,17,6,2017,13197,4029,0.0,0.0,0.0,0.0,1.0,3
4.5,4.267030385693718,24,17,2,2017,13197,2659,0.0,0.0,0.0,0.0,1.0,5
3.5,4.267030385693718,463,17,2,2017,13197,2899,0.0,0.0,0.0,0.0,1.0,4
4.0,4.267030385693718,392,17,2,2017,13197,4406,0.0,0.0,1.0,0.0,0.0,4
5.0,4.267030385693718,370,17,1,2016,13197,167,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,470,17,1,2017,13197,937,0.0,1.0,0.0,0.0,0.0,5
3.6666666666666665,4.267030385693718,466,17,3,2017,13197,3318,0.0,0.0,0.0,0.0,1.0,5
5.0,4.267030385693718,258,17,4,2017,13197,4337,0.0,0.0,1.0,0.0,0.0,5
4.666666666666667,4.267030385693718,465,17,3,2016,13197,1026,0.0,0.0,0.0,0.0,1.0,4
5.0,4.267030385693718,270,17,3,2017,13197,1793,0.0,0.0,0.0,1.0,0.0,5
4.0,4.267030385693718,470,17,2,2016,13197,4306,0.0,1.0,0.0,0.0,0.0,4
5.0,4.267030385693718,29,17,1,2017,13197,3260,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,392,17,1,2017,13197,4406,0.0,0.0,1.0,0.0,0.0,5
5.0,4.267030385693718,464,17,1,2017,13197,4057,0.0,0.0,0.0,0.0,1.0,5
1.0,4.267030385693718,464,17,1,2017,13197,661,0.0,0.0,0.0,0.0,1.0,1
2.0,4.267030385693718,464,17,3,2017,13197,598,0.0,0.0,0.0,0.0,1.0,1
5.0,4.267030385693718,196,17,1,2016,13197,299,0.0,0.0,1.0,0.0,0.0,5
4.0,4.267030385693718,21,17,1,2016,13197,4695,0.0,0.0,0.0,1.0,0.0,4
4.0,4.267030385693718,79,17,6,2017,13197,4899,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,470,17,2,2017,13197,4814,0.0,1.0,0.0,0.0,0.0,5
5.0,4.267030385693718,21,17,1,2017,13197,3692,0.0,0.0,0.0,1.0,0.0,5
5.0,4.267030385693718,21,17,1,2016,13197,4350,0.0,0.0,0.0,1.0,0.0,5
5.0,4.267030385693718,428,17,2,2017,13197,356,0.0,0.0,0.0,0.0,1.0,5
3.0,4.267030385693718,21,17,1,2017,13197,4695,0.0,0.0,0.0,1.0,0.0,3
3.6666666666666665,4.267030385693718,371,17,3,2017,13197,624,0.0,0.0,0.0,0.0,1.0,1
5.0,4.267030385693718,23,17,1,2017,13197,2963,0.0,0.0,0.0,1.0,0.0,5
